post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
656016031970914304,බොලාගෙන් මේකෙ ක්‍රිමිනල් කේස් ගහන උන් ටික කියහල්ල බලන්න...  මට ඊලග ලෙවල් එකට යන්න ඕන යකෝ. :/,බොලාගෙන් මේකෙ ක්‍රිමිනල් කේස් ගහන උන් ටික කියහල්ල බලන්න . . . මට ඊලග ලෙවල් එකට යන්න ඕන යකෝ . : /,[],NOT,[],,0
1341008856327942146,@USER පැණි පොකුරු පොකුරු ඔබ යන කල ඔබ දෙසටම නැමීයන්... මම කාලි,@USER පැණි පොකුරු පොකුරු ඔබ යන කල ඔබ දෙසටම නැමීයන් . . . මම කාලි,[],NOT,[],,0
1334529825084559361,"මනා සේ හැදින , ගොනා සේ හැසිරීමද ප්‍රගුණ කල යුතු කලාවකි. ඔව් ඔව්..","මනා සේ හැදින , ගොනා සේ හැසිරීමද ප්‍රගුණ කල යුතු කලාවකි . ඔව් ඔව් . .",[],NOT,[],,0
789856988410748928,@USER මෙන්න මූ ඔළුවෙ වැලදා ගන්න යනව. යකෝ ඕක බෙල්ලේ ඔතාගනින්. එතකොටයි හරි,@USER මෙන්න මූ ඔළුවෙ වැලදා ගන්න යනව. යකෝ ඕක බෙල්ලේ ඔතාගනින් . එතකොටයි හරි,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",යකෝ,1
1193950101045051392,"මං හැම තැනින්ම තැලෙනවා සුදු අයියේ..  හ්ම්ම්...  ගෙදර ප්‍රශ්න, ඒ මදිවට ඔපීස් එකේ මේ ගෑණි මගේ ඔළුව කනවා.  තේරෙනවා සුද්දි. ඒක නිසා තමයි මම හැම වෙලේම කියන්නේ ඔයාගේ ඔළුව තියාගන්න මගේ උරහිස ඕනේ වෙලේක ලෑස්තියි කියලා.  #මල්කතා","මං හැම තැනින්ම තැලෙනවා සුදු අයියේ . . හ්ම්ම් . . . ගෙදර ප්‍රශ්න , ඒ මදිවට ඔපීස් එකේ මේ ගෑණි මගේ ඔළුව කනවා . තේරෙනවා සුද්දි . ඒක නිසා තමයි මම හැම වෙලේම කියන්නේ ඔයාගේ ඔළුව තියාගන්න මගේ උරහිස ඕනේ වෙලේක ලෑස්තියි කියලා . # මල්කතා",[],NOT,[],,0
1014195418769567746,@USER  @USER  11 others කවුද යකෝ බඩු විකුණන්නේ? කෝ ලයිසන්?,@USER @USER 11 others කවුද යකෝ බඩු විකුණන්නේ ? කෝ ලයිසන් ?,[],NOT,[],,0
1193900152601243648,"@USER 2015දි ඡන්ද වැඩ නවත්තන්න ඕනෙ දවසෙ දවල් හංසයා ගැන කියවෙන පට්ටම ලස්සන සින්දුවක් ගියා ටීවී එකේ. ඒකේ අන්තිමට දැම්මා ""sponsored by චන්ද්‍රිකා"" වගේ සීන් එකක් එතකොට තමා මීටර් වුනේ. ඒ සින්දුව අනිත් දෙකටම වඩා පට්ට මටනම්","@USER 2015දි ඡන්ද වැඩ නවත්තන්න ඕනෙ දවසෙ දවල් හංසයා ගැන කියවෙන පට්ටම ලස්සන සින්දුවක් ගියා ටීවී එකේ. ඒකේ අන්තිමට දැම්මා "" sponsored by චන්ද්‍රිකා "" වගේ සීන් එකක් එතකොට තමා මීටර් වුනේ . ඒ සින්දුව අනිත් දෙකටම වඩා පට්ට මටනම්",[],NOT,[],,0
717746481235566592,@USER @USER  ඔය ඉන්නෙ බං ඕකෙ... ඒකි තමා..,@USER @USER ඔය ඉන්නෙ බං ඕකෙ . . . ඒකි තමා . .,[],NOT,[],,0
775514439000985600,දේසපාලනේ මඩවල අහක් වෙල ඒ පාර ක්‍රීඩාව මඩවන්න බැහැල හිරු ටීවි එක..ඩිල්ෂාන් නුත් ගොනා වගේඅහුවෙල උන්ට..,දේසපාලනේ මඩවල අහක් වෙල ඒ පාර ක්‍රීඩාව මඩවන්න බැහැල හිරු ටීවි එක . . ඩිල්ෂාන් නුත් ගොනා වගේඅහුවෙල උන්ට . .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",ගොනා,1
1308246851523497984,රජිත කියන පිස්සා නිසා වෙනස් කරා. ෆේක් ඒවා හදන් කරදර කරනවනේ.,රජිත කියන පිස්සා නිසා වෙනස් කරා . ෆේක් ඒවා හදන් කරදර කරනවනේ .,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",පිස්සා,1
