post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
689955894738731010,කියවා හැඩුවත් මටනම් කම් නෑ  මගෙ හිත අද තද නින්දේ   කියලා තමයි මටත් කවද හරි කියන්න වෙන්නෙ! කරුම නිදිමතක් අෆ්ෆා තියෙන්නෙ,කියවා හැඩුවත් මටනම් කම් නෑ මගෙ හිත අද තද නින්දේ කියලා තමයි මටත් කවද හරි කියන්න වෙන්නෙ ! කරුම නිදිමතක් අෆ්ෆා තියෙන්නෙ,[],NOT,[],,0
1112372759407915008,@USER  @USER  යකෝ මූ දන්න දේවල්,@USER @USER යකෝ මූ දන්න දේවල්,[],NOT,[],,0
1139843619672616961,@USER  @USER    විල්පත්තු මන්නාරම් දිස්ත්‍රික්කයේ ද තියෙන්නේ ?   අනේ පකෝ ගිහිං අතන තියෙන කඩේකින් අහපං තෝ ඉන්න පළාතේ නම  භූගෝල විද්‍යාව හදාරපු එකෙක්ගෙන් අහගනිං විල්පත්තුවේ සිතියමක්. නිකං පොර වෙන්න හදනවා.  ගිහිං අර කෙල්ලංගේ ජංගි ටික හෝදපං,@USER @USER විල්පත්තු මන්නාරම් දිස්ත්‍රික්කයේ ද තියෙන්නේ ? අනේ පකෝ ගිහිං අතන තියෙන කඩේකින් අහපං තෝ ඉන්න පළාතේ නම භූගෝල විද්‍යාව හදාරපු එකෙක්ගෙන් අහගනිං විල්පත්තුවේ සිතියමක් . නිකං පොර වෙන්න හදනවා . ගිහිං අර කෙල්ලංගේ ජංගි ටික හෝදපං,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","පකෝ, ජංගි",1
1356572060101693443,"කතා කරන වචනෙන් බෑ බම් මිනිස්සු මනින්න.. අක්කෝ/අක්කි/මල්ලියෝ කිව්වත්, වරෙන්/පලයන් හුත්තෝ/පකෝ කිව්වත්, ඇරලා යන්න ඉන්න එකා අරිනවා.. ආයේ එකේ දෙකක් නෑ බන්..","කතා කරන වචනෙන් බෑ බම් මිනිස්සු මනින්න . . අක්කෝ / අක්කි / මල්ලියෝ කිව්වත් , වරෙන් / පලයන් හුත්තෝ / පකෝ කිව්වත් , ඇරලා යන්න ඉන්න එකා අරිනවා . . ආයේ එකේ දෙකක් නෑ බන් . .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","හුත්තෝ, පකෝ",1
1188876455570075651,@USER තෝ දෙන වහ බෝතලෙත් සුවර් නෑ,@USER තෝ දෙන වහ බෝතලෙත් සුවර් නෑ,"[0, 1, 0, 0, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0, 0, 0]",තෝ,1
1365860076691492866,ජීවිතේ පට්ට ආසාවකින් ඉදපු පට්ට කඩයිමක් පසු කරන ගමන් ඉන්නේ,ජීවිතේ පට්ට ආසාවකින් ඉදපු පට්ට කඩයිමක් පසු කරන ගමන් ඉන්නේ,[],NOT,[],,0
1058362129588187136,#ලොකුහීනනෑ අර  @USER  ගෙ හොම්බට දෙකක් ඇනල  කටට මුකවාඩමක් දාල ඉබ්බෙක් දාන්න අද හෙටම වයිෆිගෙන් පර්මිශන් ගන්න පුලුවන් උනානම් ඇති.,# ලොකුහීනනෑ අර @USER ගෙ හොම්බට දෙකක් ඇනල කටට මුකවාඩමක් දාල ඉබ්බෙක් දාන්න අද හෙටම වයිෆිගෙන් පර්මිශන් ගන්න පුලුවන් උනානම් ඇති .,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",හොම්බට,1
1135478947842600960,@USER නොදකින් මෙි වෙි...*පුතා මුන්ව තියන්න ඔන උල..අපේයි රටෙයි පවට පහල වෙචිච කාලකණ්ණි..හරනං මුන් රට ගැන හිතලා උන් වහන්සේගේ උපවාසයට උදවි කරන්න ඔන..ඇට නැති දිවනේ ඔක ඔන පැත්තට නැමෙනවනේ,@USER නොදකින් මෙි වෙි . . . * පුතා මුන්ව තියන්න ඔන උල . . අපේයි රටෙයි පවට පහල වෙචිච කාලකණ්ණි . . හරනං මුන් රට ගැන හිතලා උන් වහන්සේගේ උපවාසයට උදවි කරන්න ඔන . . ඇට නැති දිවනේ ඔක ඔන පැත්තට නැමෙනවනේ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","නොදකින්, කාලකණ්ණි",1
1398198407273979905,"ඔබගේ මොන දේට එකඟ වුනත් මේකට එකඟ විය නොහැක . මේව අමූලික කේප්ප පච. ඇත්ත නම සිංහල ට හරවගෙන පිස්සු කෙලින්න එපා.. අනික.. ගෝ ගෝතම කියන්නෙ හරකට. ඔයාල ඔය කරන වැඩෙන් වෙන්නෙ අපහාසයක් . මායා කියන නම ලංකාවේ එකක් නම් , ලංකාවේ බැල්ලියන්ට දාන නමක් ඕක. ඔච්චර මෝඩයෙක් වෙන්න එපා චාතූර්යා කැප්පෙටිපොළ @USER  · 28 May 2021 බාබුජී,බැහැංජි,මෝධි......වගේ ඉන්දියන් නම් ඇයි බුදුන්ගේ සමයේ කිසිම කතාවක  සදහන් නොවන්නේ.... කොහොමද...... ආනන්ද,අහිංසක ...මහාමායා යශෝධරා,ප්‍රජාපතී වගේ අපේ සිංහල නම් විතරක්ම හැම තැනකම කියවෙන්නේ....","ඔබගේ මොන දේට එකඟ වුනත් මේකට එකඟ විය නොහැක . මේව අමූලික කේප්ප පච . ඇත්ත නම සිංහල ට හරවගෙන පිස්සු කෙලින්න එපා. . අනික . . ගෝ ගෝතම කියන්නෙ හරකට . ඔයාල ඔය කරන වැඩෙන් වෙන්නෙ අපහාසයක් . මායා කියන නම ලංකාවේ එකක් නම් , ලංකාවේ බැල්ලියන්ට දාන නමක් ඕක . ඔච්චර මෝඩයෙක් වෙන්න එපා චාතූර්යා කැප්පෙටිපොළ @USER 28 May 2021 බාබුජී , බැහැංජි , මෝධි . . . . . . වගේ ඉන්දියන් නම් ඇයි බුදුන්ගේ සමයේ කිසිම කතාවක සදහන් නොවන්නේ . . . . කොහොමද . . . . . . ආනන්ද , අහිංසක . . . මහාමායා යශෝධරා , ප්‍රජාපතී වගේ අපේ සිංහල නම් විතරක්ම හැම තැනකම කියවෙන්නේ . . . .",[],NOT,[],,0
1005786095152291841,Welcome to #අලියාfm   සුභ සන්ධ්‍යාවක් වේවා. සුපුරුදු පරිදි සති අන්තයේ ඔබේ twitter ආලින්දයට අදත් අපි පැමිණියා.  අප කාර්ය මණ්ඩලයේ  @USER  මහතා අපට පොල්ල තබා #TweepsIftar එකට සහභාගී වීමට ගොස් ඇති නිසා ඔහුට පාට හතෙන් බඩ පලයන් යැයි ප්‍රාර්ථනා කරමින් වැඩසටහන පට්ටාන්ගමු.,Welcome to # අලියාfm සුභ සන්ධ්‍යාවක් වේවා . සුපුරුදු පරිදි සති අන්තයේ ඔබේ twitter ආලින්දයට අදත් අපි පැමිණියා . අප කාර්ය මණ්ඩලයේ @USER මහතා අපට පොල්ල තබා # TweepsIftar එකට සහභාගී වීමට ගොස් ඇති නිසා ඔහුට පාට හතෙන් බඩ පලයන් යැයි ප්‍රාර්ථනා කරමින් වැඩසටහන පට්ටාන්ගමු .,[],NOT,[],,0
