post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1101179908217163776,"“ඈත ගම් වලින් ආව අය අපි ගෙදර යනවට කැමති නෑ.. හදිස්සියක් උනත් සමහරු නෝට් එකක් දෙන්නෙ නෑ. කොමන් එක කියල, හැමෝම එක පන්තියේ කියල මෝඩ ආතල් ගත්තට හෙන කුහකයො ඉන්නෙ මේකේ..” වෙන කාගෙවත් නෙවෙයි, මගේම ලේ නෑයෙක් කියපු කතාවක් මේ.  අනේ ඉතින් තොපෙ රෙද්දස්සෙ අරගලේ","“ ඈත ගම් වලින් ආව අය අපි ගෙදර යනවට කැමති නෑ . . හදිස්සියක් උනත් සමහරු නෝට් එකක් දෙන්නෙ නෑ . කොමන් එක කියල , හැමෝම එක පන්තියේ කියල මෝඩ ආතල් ගත්තට හෙන කුහකයො ඉන්නෙ මේකේ. . ” වෙන කාගෙවත් නෙවෙයි , මගේම ලේ නෑයෙක් කියපු කතාවක් මේ . අනේ ඉතින් තොපෙ රෙද්දස්සෙ අරගලේ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","කුහකයො, තොපෙ",1
1256386562188873728,@USER  @USER  අනේ තෝ හුක මාලි,@USER @USER අනේ තෝ හුක මාලි,"[0, 0, 0, 1, 1, 0]",OFF,"[0, 0, 0, 1, 1, 0]","තෝ, හුක",1
1462071184128884739,"@USER ලැජ්ජයි, මූ කොඩිය කටේ දාගෙන ඉන්නවා. අපේ ලොක්කො දැක්කෙ නැහැ වගේ ඉන්නවා. දුන්න චන්දෙත් අපරාදෙ.....","@USER ලැජ්ජයි , මූ කොඩිය කටේ දාගෙන ඉන්නවා . අපේ ලොක්කො දැක්කෙ නැහැ වගේ ඉන්නවා . දුන්න චන්දෙත් අපරාදෙ . . . . .",[],NOT,[],,0
1243059019591249920,"@USER  @USER    තෝ එතකොට වැදගත් කතාද මිනිහො කියන්නෙ?? ගැනියෙක් ට කතා කරන්න දන්නෑ, වැදගත් දේවල්ලු හොයන්නෙ..","@USER @USER තෝ එතකොට වැදගත් කතාද මිනිහො කියන්නෙ ? ? ගැනියෙක් ට කතා කරන්න දන්නෑ , වැදගත් දේවල්ලු හොයන්නෙ . .","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",තෝ,1
1266270069765505024,@USER අනික වනසත්ව ආඥා පනත් කල්පනපු හන මිටියක් එකට දැඩි නීති ඇතුලත් කරලා ධන්ඩ නීති සංග්‍රහ යටතේ දැඩි දඩුවම් දෙන්න ඕනි මේ අපරාද කරන අවලම් මිනිසුන්ට,@USER අනික වනසත්ව ආඥා පනත් කල්පනපු හන මිටියක් එකට දැඩි නීති ඇතුලත් කරලා ධන්ඩ නීති සංග්‍රහ යටතේ දැඩි දඩුවම් දෙන්න ඕනි මේ අපරාද කරන අවලම් මිනිසුන්ට,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",අවලම්,1
921707782700720129,@USER  @USER මොකෙක්ද මේ? සමනල් පාටයි යකෝ..,@USER @USER මොකෙක්ද මේ ? සමනල් පාටයි යකෝ . .,[],OFF,[],,1
739028762965200896,පවු යකෝ .... කෙල්ලොනි 󾌴󾌴 URL,පවු යකෝ . . . . කෙල්ලොනි 󾌴󾌴 URL,[],NOT,[],,0
1480783926905892865,@USER අවුරුදු 10ක් වත් හිරේ යන්න ඕන,@USER අවුරුදු 10ක් වත් හිරේ යන්න ඕන,[],NOT,[],,0
672964887463628800,@USER @USER  දැන්වත් හොඳට හිනාවෙලා ඉන්න අපේ මෝඩ නන්ගි,@USER @USER දැන්වත් හොඳට හිනාවෙලා ඉන්න අපේ මෝඩ නන්ගි,[],NOT,[],,0
1114135327323512833,"ගෑණියෙක් මැරෙන්න හදනවා., ""අර ඉන්නේ ජෝ්න් නෙවෙයි""ය කියලා..  මං කිව්වා ඉතිං., ඔයා කියනවා නම් එහෙම වෙන්න අැති කියලා.. මොකද එ් ලප කැළලි මම අඳුරන්නෑනේ කියලාත් මම කිව්වා.  (එ් ගෑණි ගස්සගන ගියා. අායේ එන එකක් නෑ..) #lka","ගෑණියෙක් මැරෙන්න හදනවා . , "" අර ඉන්නේ ජෝ්න් නෙවෙයි "" ය කියලා . . මං කිව්වා ඉතිං . , ඔයා කියනවා නම් එහෙම වෙන්න අැති කියලා . . මොකද එ් ලප කැළලි මම අඳුරන්නෑනේ කියලාත් මම කිව්වා . ( එ් ගෑණි ගස්සගන ගියා . අායේ එන එකක් නෑ . . ) # lka",[],NOT,[],,0
947080714956107776,"හිරු එකේ කාටුන් තෝරන පර හැත්ත , පොඩි උන්ගේ රස වින්දනය කනවා!!","හිරු එකේ කාටුන් තෝරන පර හැත්ත , පොඩි උන්ගේ රස වින්දනය කනවා ! !","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","පර, හැත්ත",1
