post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
764116432472924160,මේන්න මේකයි ඉන්දියාවේ තත්වය. ඉක්මනට ගෙන්න ගනිල්ලා ලන්කාවට රස්සා දිලා .. මෝඩ හැත්ත ...  URL,මේන්න මේකයි ඉන්දියාවේ තත්වය . ඉක්මනට ගෙන්න ගනිල්ලා ලන්කාවට රස්සා දිලා . . මෝඩ හැත්ත . . . URL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","මෝඩ, හැත්ත",1
1193494127230496769,@USER සබරි කියන්නේ රාජපස්ස වළව්වේ අසූචි කන ඌරෙක්..!!!!,@USER සබරි කියන්නේ රාජපස්ස වළව්වේ අසූචි කන ඌරෙක් . . ! ! ! !,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","අසූචි, ඌරෙක්",1
997342928300195840,"බලපං මේ ට්වීට් එකට ඇවිත් තියෙන රිප්ලයි?අපේ මහපරයලා හුරතල් කර කර හිටියට තාමත් ඔලුවෙ විසබීජ තියෙන කාලකණ්ණි ටිකක් ඉන්නවා.උන්ට පුලුවන් ආයෙමත් විනාසයක් කරන්න  විසබීජ අයින් කරලා දාන්න ඕනේ වනයක් වෙන්න කලින්  Mahinda Rajapaksa @USER  · 18 May 2018 Nine years ago, #SriLanka became free from the terrorism of the LTTE. As we celebrate that freedom, let us also rememberhonour the brave members of our militarytheir families who sacrificed so much for us to be able to live in peace.","බලපං මේ ට්වීට් එකට ඇවිත් තියෙන රිප්ලයි ? අපේ මහපරයලා හුරතල් කර කර හිටියට තාමත් ඔලුවෙ විසබීජ තියෙන කාලකණ්ණි ටිකක් ඉන්නවා . උන්ට පුලුවන් ආයෙමත් විනාසයක් කරන්න විසබීජ අයින් කරලා දාන්න ඕනේ වනයක් වෙන්න කලින් Mahinda Rajapaksa @USER 18 May 2018 Nine years ago , # SriLanka became free from the terrorism of the LTTE . As we celebrate that freedom , let us also rememberhonour the brave members of our militarytheir families who sacrificed so much for us to be able to live in peace .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","මහපරයලා, කාලකණ්ණි",1
1129190436428320769,ඇමති මංගලට කල් යල් බලා ඇමති රවිගෙන් තඩි ටොක්කක්.. URL,ඇමති මංගලට කල් යල් බලා ඇමති රවිගෙන් තඩි ටොක්කක් . . URL,[],NOT,[],,0
1316394680418926593,"බාස්මතී හාල් කියන්නෙ සුපිරි product එකක්. ඒක මිනිස්සු නාඩු හාල් සම්බා හාල් කනවා වගේ කන්නෙ නෑ, කිලෝ එකක් 180/= වගේ වෙනවා, ඉතින් ඒක ලංකාවේ හදන්න බැරි නම් ඒක මිනිස්සුන්ට දිව්‍යලෝකෙන්ද ඒක ගේන්නේ ?  බත් කෑවට ඔයා තප්පුලන්න ගත්තම හරකා කියලා ලෝකෙටම පේනවා.","බාස්මතී හාල් කියන්නෙ සුපිරි product එකක් . ඒක මිනිස්සු නාඩු හාල් සම්බා හාල් කනවා වගේ කන්නෙ නෑ , කිලෝ එකක් 180 / = වගේ වෙනවා , ඉතින් ඒක ලංකාවේ හදන්න බැරි නම් ඒක මිනිස්සුන්ට දිව්‍යලෝකෙන්ද ඒක ගේන්නේ ? බත් කෑවට ඔයා තප්පුලන්න ගත්තම හරකා කියලා ලෝකෙටම පේනවා .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",තප්පුලන්න,1
923462057722183682,"@USER ,  @USER  @USER ඌට දෙන්නේ කොහොමද හුජ්ජ මෝරෝ. ඌ කමිටුවේ නේ","@USER , @USER @USER ඌට දෙන්නේ කොහොමද හුජ්ජ මෝරෝ . ඌ කමිටුවේ නේ","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",හුජ්ජ,1
1303579114389909504,"වටේ ඉන්න තක්කඩි, හොරු සහ වහල් ගොන් හැත්ත වෙනස් කරන්නේ නැතුව බුදු හාමුදුරුවෝ ඔතන වාඩි උනත් වෙන්නේ ඕක තමයි. ꒒ꂦꁅꍏꈤ 🜲 @USER  · 9 Sep 2020 ස' @USER තවත් @USER ගනයේ jokes එකක් වෙන්න වැඩි කාලයක් යන එකක් නෑ වගේ මේ වැඩ වෙන විදියට.","වටේ ඉන්න තක්කඩි , හොරු සහ වහල් ගොන් හැත්ත වෙනස් කරන්නේ නැතුව බුදු හාමුදුරුවෝ ඔතන වාඩි උනත් වෙන්නේ ඕක තමයි . ꒒ꂦꁅꍏꈤ 🜲 @USER 9 Sep 2020 ස ' @USER තවත් @USER ගනයේ jokes එකක් වෙන්න වැඩි කාලයක් යන එකක් නෑ වගේ මේ වැඩ වෙන විදියට .","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","තක්කඩි, වහල්, ගොන්, හැත්ත",1
746620974989115393,@USER  @USER ටහුඩු නෑ සිරාවට,@USER @USER ටහුඩු නෑ සිරාවට,[],NOT,[],,0
1447117705304100866,@USER @USER   ......මහජතාවට කොහොමත් එක රටයි..... එක නීතියයි..... වැඩේ කියන්නේ sir..... ඕක ඔයාගේ වටේ ඉන්න උන්ට ඕක තෙරෙන්නෙත් නෑ..... උන්ට ඕක අදාලත් නෑ...... Sir.... ඔයාගේ වටේ ඉන්න උන් මේ රටේ උන් නෙමෙයිද?,@USER @USER . . . . . . මහජතාවට කොහොමත් එක රටයි . . . . . එක නීතියයි . . . . . වැඩේ කියන්නේ sir . . . . . ඕක ඔයාගේ වටේ ඉන්න උන්ට ඕක තෙරෙන්නෙත් නෑ . . . . . උන්ට ඕක අදාලත් නෑ . . . . . . Sir . . . . ඔයාගේ වටේ ඉන්න උන් මේ රටේ උන් නෙමෙයිද ?,[],NOT,[],,0
1445062184225034240,@USER ඒ බැංකුවට දුන්නම මාරු කරල දෙනවා. ඒ බැංකුවට යන්න අමාරු නම් කොළේක ඉරිච්ච නෝට්ටුව අලවල ඒක පිටිපස්සෙ account no. Name ලියල account එකකට දාන්නත් පුලුවන්,@USER ඒ බැංකුවට දුන්නම මාරු කරල දෙනවා . ඒ බැංකුවට යන්න අමාරු නම් කොළේක ඉරිච්ච නෝට්ටුව අලවල ඒක පිටිපස්සෙ account no . Name ලියල account එකකට දාන්නත් පුලුවන්,[],NOT,[],,0
