post_id,text,tokens,rationales,label,rationales_list,hate word,Hate
1393885590152572930,හැමිනෙන්න ගියාම මොන ලබ්බකටද බල්ලෝ වීඩියෝ කරන්නෙ. මේක මේ චූ කෙල්ලන්ටත් හොඳ පාඩමක්. යකෝ වීඩියෝ කර කර  හුකාගන්නෙ නැතුව නිකන් කරගනින් එතකොට මුකුත් ප්‍රශ්න නෑ.. මේවට වග කියන්න ඕන දෙමාපියන් . උන්ට සෙක්ස් ගැන දැනුමක් නැතුව කොහොමද තමන්ගෙ ලමයින්ට ඒක කියල දෙන්නෙ. #අපරැක්ක,හැමිනෙන්න ගියාම මොන ලබ්බකටද බල්ලෝ වීඩියෝ කරන්නෙ . මේක මේ චූ කෙල්ලන්ටත් හොඳ පාඩමක් . යකෝ වීඩියෝ කර කර හුකාගන්නෙ නැතුව නිකන් කරගනින් එතකොට මුකුත් ප්‍රශ්න නෑ . . මේවට වග කියන්න ඕන දෙමාපියන් . උන්ට සෙක්ස් ගැන දැනුමක් නැතුව කොහොමද තමන්ගෙ ලමයින්ට ඒක කියල දෙන්නෙ . # අපරැක්ක,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","ලබ්බකටද, හුකාගන්නෙ",1
1229436422911905793,@USER ඌ එහෙම කරද්දි බැල්ලි පාඩුවෙ ඉන්නවා. පොඩි එකා කිරි බොද්දි තනේ හපනවා කියලා කීප පොලකට කතුරකින් ඇනපු මිනිස් අම්මා කෙනෙකුත් දැක්කා නිවුස් වල.,@USER ඌ එහෙම කරද්දි බැල්ලි පාඩුවෙ ඉන්නවා . පොඩි එකා කිරි බොද්දි තනේ හපනවා කියලා කීප පොලකට කතුරකින් ඇනපු මිනිස් අම්මා කෙනෙකුත් දැක්කා නිවුස් වල .,[],NOT,[],,0
1035875987420897288,පන්සිල් පද පහ රැකගෙන නැත්නම් ඒක ඉස් මුදුනින්ම රකිනවා කියලා කෑ ගහන උදවිය තමා කරන්න තියෙන හැම සක්කිලි වැඩක්ම කරන්නේ.බුද්ධාගම කියන්නේ පන්සිල් පද පහම නෙමේ කියලත් මතක තියාගන්න අනික පන්සිල් පද පහ රකින එකා බෝධිසත්වයෙක් වෙන්නෙත් නෑ රකින් නැති එකා සක්කිලියෙක් වෙන්නෙත් නෑ.  #පොරටෝක්එකක්,පන්සිල් පද පහ රැකගෙන නැත්නම් ඒක ඉස් මුදුනින්ම රකිනවා කියලා කෑ ගහන උදවිය තමා කරන්න තියෙන හැම සක්කිලි වැඩක්ම කරන්නේ . බුද්ධාගම කියන්නේ පන්සිල් පද පහම නෙමේ කියලත් මතක තියාගන්න අනික පන්සිල් පද පහ රකින එකා බෝධිසත්වයෙක් වෙන්නෙත් නෑ රකින් නැති එකා සක්කිලියෙක් වෙන්නෙත් නෑ . # පොරටෝක්එකක්,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","සක්කිලි, සක්කිලියෙක්",1
1283046165605429248,ඡන්දේ දින්නට පස්සේ බලය ලැබෙන ටර්ම් එකක් තියෙනවනේ එකෙන් හරියටම බාගයක් යද්දි මිනිසුන්ට පුළුවන් බලයේ ඉන්න උන් චාටර්නම් අර ඉතුරුකෑල්ල මාක්කරලා තැපැල් කරන්න  කලින් දිනපු ගානට වඩා මාක්කරපු ගාන වැඩිනම් සෙනිකව ආණ්ඩුව විසුරලා ආයේ ඡන්දයක් තියන්ඩෝනේ  අර කෑල්ල නැතිනොකර තියාගන්ඩෝනේ මිනිස්සු,ඡන්දේ දින්නට පස්සේ බලය ලැබෙන ටර්ම් එකක් තියෙනවනේ එකෙන් හරියටම බාගයක් යද්දි මිනිසුන්ට පුළුවන් බලයේ ඉන්න උන් චාටර්නම් අර ඉතුරුකෑල්ල මාක්කරලා තැපැල් කරන්න කලින් දිනපු ගානට වඩා මාක්කරපු ගාන වැඩිනම් සෙනිකව ආණ්ඩුව විසුරලා ආයේ ඡන්දයක් තියන්ඩෝනේ අර කෑල්ල නැතිනොකර තියාගන්ඩෝනේ මිනිස්සු,[],NOT,[],,0
1094255679844634625,කඩේට යද්දි පාර ගාවදි බල්ලෝ දෙකක් බුරාගෙන පැන්නා..එද්දි තඩි පොල්ලකුත් අරන් ආවා එද්දි..ගල් ගොඩකුත් බාල තිබුනා පාරයිනේ..ටිකක් සයිස් ගලකුත් මල්ලට  දාගත්තා..   එද්දිත් ආව පකයලා බුරාගෙන..දුන්නා ගල් පාරක් වැදුන් නෑ..ඒත් ඊඨ ප්සසේ බලු පකයලා දෙන්නාගේ සද්ද වැහුනා සටස් ගාල..,කඩේට යද්දි පාර ගාවදි බල්ලෝ දෙකක් බුරාගෙන පැන්නා . . එද්දි තඩි පොල්ලකුත් අරන් ආවා එද්දි . . ගල් ගොඩකුත් බාල තිබුනා පාරයිනේ . . ටිකක් සයිස් ගලකුත් මල්ලට දාගත්තා . . එද්දිත් ආව පකයලා බුරාගෙන . . දුන්නා ගල් පාරක් වැදුන් නෑ . . ඒත් ඊඨ ප්සසේ බලු පකයලා දෙන්නාගේ සද්ද වැහුනා සටස් ගාල . .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","පකයලා, පකයලා",1
997358697163575301,"Genocide කියන වචනෙ තේරුම දැනගෙනද දන්නෑ අර ලබ්බෙ hashtag එක හැදුවෙ.... intentional massacre එකක්ද සිද්ද වුණේ? දෙමල මිනිස්සු විතරද මැරුණේ? සිංහල, මුස්ලිම්, බර්ගර් මිනිස්සු දාස් ග⁣ණං බල්ලො බලල්ලු ගානට පාරවල්වල මැරිලා ගියෙ නැද්ද? කලගුණ දන්නැති කාලකණ්ණි.","Genocide කියන වචනෙ තේරුම දැනගෙනද දන්නෑ අර ලබ්බෙ hashtag එක හැදුවෙ . . . . intentional massacre එකක්ද සිද්ද වුණේ ? දෙමල මිනිස්සු විතරද මැරුණේ ? සිංහල , මුස්ලිම් , බර්ගර් මිනිස්සු දාස් ග⁣ණං බල්ලො බලල්ලු ගානට පාරවල්වල මැරිලා ගියෙ නැද්ද ? කලගුණ දන්නැති කාලකණ්ණි .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","ලබ්බෙ, බල්ලො, බලල්ලු, කාලකණ්ණි",1
1123465029393747970,නාකි කස්ටෙක් මට බැන්නා ඊයේ   මන් සැලුනේ නෑ මිත්‍රෝරුනි හුම්  එච්චර වයසට ගිහිල්ලත් මෑන්ස්ගෙ මොලේ තියෙන්නේ කොහෙද කියලා මට තේරුනා. මන් හිතුවෙ කෑගහපු හැටියට නහරයක් පුපුරලා මැරෙයි කියලා   මට ඒකයි දුක හිතුනෙ තවත්.,නාකි කස්ටෙක් මට බැන්නා ඊයේ මන් සැලුනේ නෑ මිත්‍රෝරුනි හුම් එච්චර වයසට ගිහිල්ලත් මෑන්ස්ගෙ මොලේ තියෙන්නේ කොහෙද කියලා මට තේරුනා . මන් හිතුවෙ කෑගහපු හැටියට නහරයක් පුපුරලා මැරෙයි කියලා මට ඒකයි දුක හිතුනෙ තවත් .,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",නාකි,1
1453267462934470662,@USER ඔය හදිස්සිය නැත්තේ ඇයි  පාස්කූ ප්‍රහාරයේ පරික්ෂණ වලට,@USER ඔය හදිස්සිය නැත්තේ ඇයි පාස්කූ ප්‍රහාරයේ පරික්ෂණ වලට,[],NOT,[],,0
1185153749494484992,@USER නරකද වී නිෂ්පාදන වියදම් අඩුකරලා ගොවියායි පාරිභෝගිකයයි දෙන්නටම සහනයක් සැලැස්සුවා නම්...,@USER නරකද වී නිෂ්පාදන වියදම් අඩුකරලා ගොවියායි පාරිභෝගිකයයි දෙන්නටම සහනයක් සැලැස්සුවා නම් . . .,[],NOT,[],,0
1127587765179142145,@USER පෞ යකෝ ඊට පස්සෙ පොරව දාලා බෝම්බ හදයි. ඊට පස්සෙ සෙනග ගැවසෙන තැනක පුපුරවයි. පොහ් ගාලා බොල් හඩකින් අදෝවාතයක් ගියා වගේ සීන් එකක් වෙයි. එතකොට බෝම්බෙ බැදන් යන බුවා පෞ. ඌට යන්න වෙන්නෑ ස්වර්ගෙ,@USER පෞ යකෝ ඊට පස්සෙ පොරව දාලා බෝම්බ හදයි . ඊට පස්සෙ සෙනග ගැවසෙන තැනක පුපුරවයි. පොහ් ගාලා බොල් හඩකින් අදෝවාතයක් ගියා වගේ සීන් එකක් වෙයි . එතකොට බෝම්බෙ බැදන් යන බුවා පෞ . ඌට යන්න වෙන්නෑ ස්වර්ගෙ,[],NOT,[],,0
