post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1395384037548593157,"@USER ,  @USER  @USER මා කොරෝනා හැදිලා මලත් චයීනීස් ජරාව ගහන්නේ නැත. ඒ නිසා ඒවා 69 ලක්ෂයට පුද කරමි.","@USER , @USER @USER මා කොරෝනා හැදිලා මලත් චයීනීස් ජරාව ගහන්නේ නැත . ඒ නිසා ඒවා 69 ලක්ෂයට පුද කරමි .",[],NOT,[],,0
1464634772995534851,"@USER ,  @USER  @USER ඔයාගෙ කැත හිතනේ දුලිප්පයියෙ.","@USER , @USER @USER ඔයාගෙ කැත හිතනේ දුලිප්පයියෙ .","[0, 0, 0, 0, 0, 0, 0, 1, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0]",දුලිප්පයියෙ,1
1309507667732258817,ඔයාටත්  දියුනු වෙන්න ඕනි නං කෙල්ලෙක් දකිනකොට පට්ට කෑල්ලක් කියල හිතන් නැතුව  පට්ට වියදමක් කියල හිතපං   #උපුටාගැනීමකි,ඔයාටත් දියුනු වෙන්න ඕනි නං කෙල්ලෙක් දකිනකොට පට්ට කෑල්ලක් කියල හිතන් නැතුව පට්ට වියදමක් කියල හිතපං # උපුටාගැනීමකි,[],NOT,[],,0
1466496992931205129,@USER නොදෝමකින් මොිඩයෙක් රටට කරපු අපරාදයක්,@USER නොදෝමකින් මොිඩයෙක් රටට කරපු අපරාදයක්,"[0, 1, 0, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0, 0]",නොදෝමකින්,1
1109474784662962182,@USER  @USER වක්කඩේ වතුර යන්නේත් ගොනා පොල් පැලේ ක්නේත් කොල්ලො කෙල්ලො පස්සේ යන්නේත් ඇයි,@USER @USER වක්කඩේ වතුර යන්නේත් ගොනා පොල් පැලේ ක්නේත් කොල්ලො කෙල්ලො පස්සේ යන්නේත් ඇයි,[],NOT,[],,0
579672725259583488,@USER මේකත් කාලේ කන්න කියාපු බඩුව නේ.  @USER,@USER මේකත් කාලේ කන්න කියාපු බඩුව නේ . @USER,[],NOT,[],,0
1254975235574636545,@USER හැඳුනුම්පතේ අවසාන ඉලක්කම් එම දිනයට නොගැලපේ. වෛද්‍ය හමුවීමක් තිබේ නම් යා හැක්කේ කෙසේද?,@USER හැඳුනුම්පතේ අවසාන ඉලක්කම් එම දිනයට නොගැලපේ . වෛද්‍ය හමුවීමක් තිබේ නම් යා හැක්කේ කෙසේද ?,[],NOT,[],,0
928261711513108480,"@USER පකෝ, මං කිව්වෙ කෝල් ගන්නකොට නෙවෙයි. නිකං හරි හෙණයක් වැදුනොත් කවුරු හරි මලාට පස්සේ ෆෝන් එක බැලුවොත් කියලයි. පොදුවේ","@USER පකෝ , මං කිව්වෙ කෝල් ගන්නකොට නෙවෙයි . නිකං හරි හෙණයක් වැදුනොත් කවුරු හරි මලාට පස්සේ ෆෝන් එක බැලුවොත් කියලයි . පොදුවේ","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",පකෝ,1
1368545307546456068,"මොකුන්ද මන්දා අර ලින්ක් වගයක් ක්ලික් කරලා whatsapp එකේ මැසේජ් 100ක් විතර එකාගෙන් මැසේජ් ඇවිල්ලා සල්ලි දෙනෝ ක්ලික් කරොත් කියලා!  යකෝ ඒ ටික හරියට ක්ලික් කරානම් මට වෙන දෙයක් ඕනේ නෑ, අපේ රටේ ණය ටික ගෙවන්න තිබුනා!","මොකුන්ද මන්දා අර ලින්ක් වගයක් ක්ලික් කරලා whatsapp එකේ මැසේජ් 100ක් විතර එකාගෙන් මැසේජ් ඇවිල්ලා සල්ලි දෙනෝ ක්ලික් කරොත් කියලා ! යකෝ ඒ ටික හරියට ක්ලික් කරානම් මට වෙන දෙයක් ඕනේ නෑ , අපේ රටේ ණය ටික ගෙවන්න තිබුනා !",[],NOT,[],,0
1192065479143235584,කවුද බං ඒකි  තනිකරම ට්‍රැක් නැවක් නෙ බං,කවුද බං ඒකි තනිකරම ට්‍රැක් නැවක් නෙ බං,"[0, 0, 1, 0, 0, 1, 0, 0]",OFF,"[0, 0, 1, 0, 0, 1, 0, 0]","ඒකි, නැවක්",1
914391891323494400,@USER ඉස්තූතියි පයිය දිග ඩිනාල්!,@USER ඉස්තූතියි පයිය දිග ඩිනාල් !,"[0, 0, 1, 1, 0, 0]",OFF,"[0, 0, 1, 1, 0, 0]","පයිය, දිග",1
1016521163365912576,@USER එතකොට මෙච්චර කල් තිබ්බ ස්තානීය දඩේට මොකො වෙන්නෙ   :/,@USER එතකොට මෙච්චර කල් තිබ්බ ස්තානීය දඩේට මොකො වෙන්නෙ : /,[],NOT,[],,0
1193444991240167426,"@USER අර ගුරු කන්ද විහාරයේ හාමුදුරුවෝ ආදාහනය කරන්න දෙන්නේ නැති වෙනකොට ඔහොම උපවාස කරේ නෑ කවුරුවත්,","@USER අර ගුරු කන්ද විහාරයේ හාමුදුරුවෝ ආදාහනය කරන්න දෙන්නේ නැති වෙනකොට ඔහොම උපවාස කරේ නෑ කවුරුවත් ,",[],NOT,[],,0
1356562440130068482,@USER  @USER තොපි දෙන්නම නාකියි. හූ හූ. . .  . . . . . .  . . . .  . . . . මම අනූ තුනේ ඕලෙවල්,@USER @USER තොපි දෙන්නම නාකියි . හූ හූ . . . . . . . . . . . . . . . . . මම අනූ තුනේ ඕලෙවල්,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",තොපි,1
