post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1341181046688083969,@USER  @USER යකෝ  බැල්ලි කිව්වට දනත් ගැස්සුවද වෙන මොකක් හරි කිව්වනම් ඉස්කෝලෙන් අස් කරයි උඹව,@USER @USER යකෝ බැල්ලි කිව්වට දනත් ගැස්සුවද වෙන මොකක් හරි කිව්වනම් ඉස්කෝලෙන් අස් කරයි උඹව,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","යකෝ, බැල්ලි",1
1373641208162050049,"ඩාලින්, කොලඹ පෝට් සිටිය, සිටි සෙන්ට්‍රල් යනාදිය අපිට ඉම්පෝටන්ට්. කොලඹ ඉන්න අපේ අක්කාගේ පුතාලට හැග් අවුට් වෙන්න හොඳ තැන් ඕනේ. කොළඹ දියූනු වෙනකොට ඒ ගොල්ලන්ගේ ඉඩම් වල වටිනාකම වැඩි වෙනවා. අපේ පැලැන්තියේ අය ඉස්සෙල්ලා අපේ පැලැන්තිය දියුණු කරගෙන ඉන්න ඕනේ, නේද මෙයා?","ඩාලින් , කොලඹ පෝට් සිටිය , සිටි සෙන්ට්‍රල් යනාදිය අපිට ඉම්පෝටන්ට් . කොලඹ ඉන්න අපේ අක්කාගේ පුතාලට හැග් අවුට් වෙන්න හොඳ තැන් ඕනේ . කොළඹ දියූනු වෙනකොට ඒ ගොල්ලන්ගේ ඉඩම් වල වටිනාකම වැඩි වෙනවා . අපේ පැලැන්තියේ අය ඉස්සෙල්ලා අපේ පැලැන්තිය දියුණු කරගෙන ඉන්න ඕනේ , නේද මෙයා ?",[],NOT,[],,0
1115532856577675264,ගිය ඉරිදා හොරණ ගිය වෙලාවක CIB කියන කඩේ ට ගියා. ලොකු බුදු පිළිමයක් තියලා මල් පහන් පත්තු කරලා. මුලින්ම පේන්න තිබ්බේ බෞද්ධ කොඩිය ෂර්ට් සාක්කුවට අල්ලලා මහපු සුදු අත්කොට කමිස ටිකක්   මම හැරිලා ආවා එලියට   බෞද්ධකම අල්ලලා මාකටින් කරන හැත්ත ගැන මට තියෙන්නේම පිළිකුලක් !,ගිය ඉරිදා හොරණ ගිය වෙලාවක CIB කියන කඩේ ට ගියා . ලොකු බුදු පිළිමයක් තියලා මල් පහන් පත්තු කරලා . මුලින්ම පේන්න තිබ්බේ බෞද්ධ කොඩිය ෂර්ට් සාක්කුවට අල්ලලා මහපු සුදු අත්කොට කමිස ටිකක් මම හැරිලා ආවා එලියට බෞද්ධකම අල්ලලා මාකටින් කරන හැත්ත ගැන මට තියෙන්නේම පිළිකුලක් !,[],NOT,[],,0
1176743998062358529,@USER වලිගේ පාගගන්න කලින් ඔයාට යුතුකමක් තිබුනා මට අඩුම ගානේ WA කරලා අහන්න...  දැන්වත් WA බලන්න ඩාලින්,@USER වලිගේ පාගගන්න කලින් ඔයාට යුතුකමක් තිබුනා මට අඩුම ගානේ WA කරලා අහන්න . . . දැන්වත් WA බලන්න ඩාලින්,[],NOT,[],,0
1389770531881160704,"@USER ඔයාට ""පක"" කියලා ඇහෙද්දි ඒ ලගින් ""කිම්බ"" කියලා ඇහුනේ නැත්තන් පුදුමයි දුලා.....","@USER ඔයාට "" පක "" කියලා ඇහෙද්දි ඒ ලගින් "" කිම්බ "" කියලා ඇහුනේ නැත්තන් පුදුමයි දුලා . . . . .","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පක, කිම්බ",1
890170785104613376,@USER අම්මපා නාකි මටත් හිතෙන දේවල් කොහෙද ඉතිං මුංගේ මේව දැක්කම ඉන්නත් බෑ නොවැ,@USER අම්මපා නාකි මටත් හිතෙන දේවල් කොහෙද ඉතිං මුංගේ මේව දැක්කම ඉන්නත් බෑ නොවැ,[],NOT,[],,0
1383021165975793666,"එකවුන්ටෙකට සල්ලි වගයක් වැටුනා ,මාත් හෙන හැපි එකෙ හිටියෙ බැන්කුවෙ උන්ට වැරදිලා දාලා ඇති කීලා","එකවුන්ටෙකට සල්ලි වගයක් වැටුනා , මාත් හෙන හැපි එකෙ හිටියෙ බැන්කුවෙ උන්ට වැරදිලා දාලා ඇති කීලා",[],NOT,[],,0
1397271945318584320,"@USER කුනුහරපවල ව්‍යාකරණ වැරදියි නේද ??? වේසි නං අම්මට  .,. . . ඒ ක්‍රියාපදේ කරන්න බෑ.","@USER කුනුහරපවල ව්‍යාකරණ වැරදියි නේද ? ? ? වේසි නං අම්මට . , . . . ඒ ක්‍රියාපදේ කරන්න බෑ .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",වේසි,1
1277247411652444160,ඕයි  @USER  එදා රෑ මං සාප කරාට පස්සෙද කකුලට කෙල උනේ?,ඕයි @USER එදා රෑ මං සාප කරාට පස්සෙද කකුලට කෙල උනේ ?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",සාප,1
1422804756225957888,එකපාරට රසායනික පොහොර තහනම් කරලා රට 100% #කාබනික කරන්න බැහැ නිවැරදි ක්‍රමවේදයකට පියවරෙන් පියවර යන්න ඕනේ කියලා අපි දිගටම කිව්වා. විෂය දැනුමක් නැති ගොන් බයියෝ කවි සිංදු ලිව්වා. ඔන්න අන්තිමට 'ස' බයියන්ට පස්ස හරවලා. බයියෝ කියන්නේ කොරෝනා වලටත් වඩා භයානක සාපයක්.  URL,එකපාරට රසායනික පොහොර තහනම් කරලා රට 100 % # කාබනික කරන්න බැහැ නිවැරදි ක්‍රමවේදයකට පියවරෙන් පියවර යන්න ඕනේ කියලා අපි දිගටම කිව්වා . විෂය දැනුමක් නැති ගොන් බයියෝ කවි සිංදු ලිව්වා . ඔන්න අන්තිමට ' ස ' බයියන්ට පස්ස හරවලා . බයියෝ කියන්නේ කොරෝනා වලටත් වඩා භයානක සාපයක් . URL,[],NOT,[],,0
