post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1254715453240250368,"ලංකාවේ මෙච්චර දෙයක් කරන හමුදාව ලඟ ලඟම දේශද්‍රෝහී වෙන සීන් එකක් තියෙන්නෙ. ඇයි හමුදාව ඇතුලෙම කොවිඩ් ලෙඩ්ඩු වැඩිවෙනව. ඡන්දෙ තියාගන්න බැ. ""රා'පස්ස සර්ලගෙ ඈයෝ හමුදාවත් මේකපතුරවනව විපක්ශයේ කොන්ත්‍රාත්තු බාර අරග්ගෙන මේ ඡන්දෙ කල් දාන්න කියල කියන්නත් බැ නැ. බලය වෙනුවෙන් ඕනදෙයක් use කරනවනෙ","ලංකාවේ මෙච්චර දෙයක් කරන හමුදාව ලඟ ලඟම දේශද්‍රෝහී වෙන සීන් එකක් තියෙන්නෙ . ඇයි හමුදාව ඇතුලෙම කොවිඩ් ලෙඩ්ඩු වැඩිවෙනව. ඡන්දෙ තියාගන්න බැ . "" රා ' පස්ස සර්ලගෙ ඈයෝ හමුදාවත් මේකපතුරවනව විපක්ශයේ කොන්ත්‍රාත්තු බාර අරග්ගෙන මේ ඡන්දෙ කල් දාන්න කියල කියන්නත් බැ නැ . බලය වෙනුවෙන් ඕනදෙයක් use කරනවනෙ",[],NOT,[],,0
1365590920150704128,වෙන රටවලත් #බයියො ගොන් ආතල් දෙනවද? රාස්පුටින් | Rasputin @USER  · 27 Feb 2021 වෙන රටවලත් Head Light ගහලා පොලීසියෙන් ඉන්නවා කියලා signals දෙනවද?,වෙන රටවලත් # බයියො ගොන් ආතල් දෙනවද ? රාස්පුටින් | Rasputin @USER 27 Feb 2021 වෙන රටවලත් Head Light ගහලා පොලීසියෙන් ඉන්නවා කියලා signals දෙනවද ?,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","බයියො, ගොන්",1
1278876751519612928,@USER  @USER කටඋත්තර ගන්නේ සැකකාරයෙකුගෙන්. අවසන් තරගයේ සීයක් ගහලා කිසිම මිස් එකක කරන්නැතුව ෆීල්ඩ් කරපු මහේලගෙන් ප්‍රකාශ ගන්නේ ගෝටාබයගේ පොන්න පොලීසිය. සක්කිලි 69 ලක්ෂයේ ආණ්ඩුව.,@USER @USER කටඋත්තර ගන්නේ සැකකාරයෙකුගෙන් . අවසන් තරගයේ සීයක් ගහලා කිසිම මිස් එකක කරන්නැතුව ෆීල්ඩ් කරපු මහේලගෙන් ප්‍රකාශ ගන්නේ ගෝටාබයගේ පොන්න පොලීසිය . සක්කිලි 69 ලක්ෂයේ ආණ්ඩුව.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","පොන්න, සක්කිලි",1
1001786423513464832,ඌ:මං ගෙදර ආව( msg )  ඈ : කෝ මිනිහෝ ඒ msg එකේ ආදරේ..  ඌ:ආ හරි මගුලක් හැමවෙලේම ඕව කියන්න මට බෑ.  ඈ:පාඩුවෙ හිටපු මාට සුදු අම්මි කියල අවුස්සලා දැන් නවතින්න නේද අඩු කඩන්නද පිස්සු පූසගෙ  ඌ: අම්මෝ හරි හරි මගෙ සුදු අම්මියෝ යටත් උනා  ඈ: ම්...අන්න ඒම උම්මා,ඌ : මං ගෙදර ආව ( msg ) ඈ : කෝ මිනිහෝ ඒ msg එකේ ආදරේ . . ඌ : ආ හරි මගුලක් හැමවෙලේම ඕව කියන්න මට බෑ . ඈ : පාඩුවෙ හිටපු මාට සුදු අම්මි කියල අවුස්සලා දැන් නවතින්න නේද අඩු කඩන්නද පිස්සු පූසගෙ ඌ : අම්මෝ හරි හරි මගෙ සුදු අම්මියෝ යටත් උනා ඈ : ම් . . . අන්න ඒම උම්මා,[],NOT,[],,0
1157209473779298309,@USER කාපන් ගූ හිඟන වේසි,@USER කාපන් ගූ හිඟන වේසි,"[0, 1, 1, 1, 1]",OFF,"[0, 1, 1, 1, 1]","කාපන්, ගූ, හිඟන, වේසි",1
783578973603176449,@USER උඹ නානවද ??? :o :o O_o,@USER උඹ නානවද ? ? ? : o : o O_o,[],NOT,[],,0
1426885414116225028,@USER ඇයි මෙහෙම මිනිස්සු මෙච්චර කෲර වෙලා තියෙන්නේ,@USER ඇයි මෙහෙම මිනිස්සු මෙච්චර කෲර වෙලා තියෙන්නේ,[],NOT,[],,0
773385679644585986,හැන්ගෙන්න ගිය බව කියන ව්‍යාපාරිකයා පොලිස් කටට වැටේ,හැන්ගෙන්න ගිය බව කියන ව්‍යාපාරිකයා පොලිස් කටට වැටේ,[],NOT,[],,0
1044111211619647488,"""ඒක තමයි මට හරිම අමාරු. රණ්ඩු වෙලා හරි ඉවර කරනවා නම් හොඳයි කියලා හිතෙනවා..."" - ක්‍රිකට් ක්‍රීඩක මිලින්දගේ බිරිද කියයි URL",""" ඒක තමයි මට හරිම අමාරු. රණ්ඩු වෙලා හරි ඉවර කරනවා නම් හොඳයි කියලා හිතෙනවා . . . "" - ක්‍රිකට් ක්‍රීඩක මිලින්දගේ බිරිද කියයි URL",[],NOT,[],,0
816299391694684160,@USER අනේ යන්න.. ඌ එක කටට ඔවාව ගිලී..,@USER අනේ යන්න . . ඌ එක කටට ඔවාව ගිලී . .,[],NOT,[],,0
