post_id,text,tokens,rationales,label,rationales_list,hate word,Hate
732788357730799617,Sampath Udagedara ලැජ්ජා නැද්ද බං කෙල්ලන්ගේ ෆොටෝ ඉල්ලන්න..වේසි වේසි කිය කියා...හයියෝ x හැමිනෙනවා :p :p :p,Sampath Udagedara ලැජ්ජා නැද්ද බං කෙල්ලන්ගේ ෆොටෝ ඉල්ලන්න . . වේසි වේසි කිය කියා . . . හයියෝ x හැමිනෙනවා : p : p : p,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","වේසි, වේසි, හැමිනෙනවා",1
1426003710757412864,@USER ඊට වඩා හොද නැත්ද තියන ඒක හරි ක්‍රමවෙදයකට හදන එක.එක ගමක සිල්ලර කඩ එකක් තියෙද්දි තව එකක් දැම්ම කියල ගමේ බඩුගන්න ඉන්න මිනිස්සු ගාන වැඩිවෙන්නෙ නෑනේ.ඒ නිසා තියන එක හරි ක්‍රමවෙදයකට කරපල්ලා...,@USER ඊට වඩා හොද නැත්ද තියන ඒක හරි ක්‍රමවෙදයකට හදන එක . එක ගමක සිල්ලර කඩ එකක් තියෙද්දි තව එකක් දැම්ම කියල ගමේ බඩුගන්න ඉන්න මිනිස්සු ගාන වැඩිවෙන්නෙ නෑනේ . ඒ නිසා තියන එක හරි ක්‍රමවෙදයකට කරපල්ලා . . .,[],NOT,[],,0
675332818248073218,"දැන් ආගමත් එපාලු, නොදකින් මේ සිංහල උන් වගේ කාලකන්නි ටිකක්. බුද්ධාගම අතැරලා ඉගෙන ගනිල්ලා අර ශරියාද මොකක්ද මගුල. #lka","දැන් ආගමත් එපාලු , නොදකින් මේ සිංහල උන් වගේ කාලකන්නි ටිකක් . බුද්ධාගම අතැරලා ඉගෙන ගනිල්ලා අර ශරියාද මොකක්ද මගුල . # lka","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",කාලකන්නි,1
1053734964901093377,එදා මම කීව ..ඤඅර දොරවකෙන් ආපු පිස්සු හුත්තිගේ මෙඩල් එක විකුණ ගන්න දීල ඔය ප්‍රරශනේ විසඳන එක අනාගතයට වාසියි කියල. කෝ ඇහුවද ? පඩිත් දීල වාහනත් දීල ගෙවලුත් දුන්නා.,එදා මම කීව . . ඤඅර දොරවකෙන් ආපු පිස්සු හුත්තිගේ මෙඩල් එක විකුණ ගන්න දීල ඔය ප්‍රරශනේ විසඳන එක අනාගතයට වාසියි කියල . කෝ ඇහුවද ? පඩිත් දීල වාහනත් දීල ගෙවලුත් දුන්නා .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","පිස්සු, හුත්තිගේ",1
760141018410971136,"“නැපයියා” දඩයම් අරමුණ පෙරදැරිව“කික්කි” සමග වනයට යන්නේය.වල් ඌරකු, ගෝනකු, මුවකු වැනි සතෙකු දඩයම තමන්ට සහ  “කික්කි”... URL","“ නැපයියා ” දඩයම් අරමුණ පෙරදැරිව “ කික්කි ” සමග වනයට යන්නේය . වල් ඌරකු , ගෝනකු , මුවකු වැනි සතෙකු දඩයම තමන්ට සහ “ කික්කි ” . . . URL",[],NOT,[],,0
971405541674188802,ජාති වාදි මැසෙජ් පොවඩ් කරන අවලම් හැත්ත ....Fb අැක් එකක් තිබ්බ පලියට උන් හිතන්නේ හෙන චරිත කියලා ...තු නොදකින්,ජාති වාදි මැසෙජ් පොවඩ් කරන අවලම් හැත්ත . . . . Fb අැක් එකක් තිබ්බ පලියට උන් හිතන්නේ හෙන චරිත කියලා . . . තු නොදකින්,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",OFF,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","අවලම්, හැත්ත, හෙන, චරිත, නොදකින්",1
574935067299966977,හොයපු තරමට හම්බ උනා නම් අද මන් ගාව මගේ කියල හීන දැකපු සේරම මගේ ලග තියෙන්න තිබ්බා ඔව් මම පට්ට ආවාසනාවන්තයි!!  නෑ... URL,හොයපු තරමට හම්බ උනා නම් අද මන් ගාව මගේ කියල හීන දැකපු සේරම මගේ ලග තියෙන්න තිබ්බා ඔව් මම පට්ට ආවාසනාවන්තයි ! ! නෑ . . . URL,[],NOT,[],,0
968504860273291264,@USER ආන් උබට ඩෑන්ලුතව ටිකකින් ඩාලින් වෙයි ඈ,@USER ආන් උබට ඩෑන්ලුතව ටිකකින් ඩාලින් වෙයි ඈ,[],NOT,[],,0
1372517649180073987,"මනුස්සයෙක් ජනප්‍රිය උනාම හැත්ත බුරුත්ත රොත්ත පිටින් ගේ අස්සෙ රිංගන්න යන එකනම් සාපයක්. ජනප්‍රිය උනෙ පැණිය , කැලෑ කතා, ජයග්‍රහණ මොනාටහරි නම් ඒකට ඒ මනුස්සයා ගෙ පුද්ගලික අවකාශය ට ගිහිං හොම්බ ඔබල කැමරා කරන්න ඕනිද ?","මනුස්සයෙක් ජනප්‍රිය උනාම හැත්ත බුරුත්ත රොත්ත පිටින් ගේ අස්සෙ රිංගන්න යන එකනම් සාපයක් . ජනප්‍රිය උනෙ පැණිය , කැලෑ කතා , ජයග්‍රහණ මොනාටහරි නම් ඒකට ඒ මනුස්සයා ගෙ පුද්ගලික අවකාශය ට ගිහිං හොම්බ ඔබල කැමරා කරන්න ඕනිද ?",[],NOT,[],,0
1124628540417122304,අම්ම බයියවනෙ කහල ගොඩවල් ගේ අස්සෙ තියං ඉන්නව කියල Chey 9 @USER  · 29 Apr 2019 පරණ දේවල් කවදාවත් පරණයි කියලා අයින් කරන්න/වීසි කරන්න එපා ! මොකද පසුකාලීනව පරණ දේවල් අළුත් දේවල් විදියට ඕන වෙන නිසා....,අම්ම බයියවනෙ කහල ගොඩවල් ගේ අස්සෙ තියං ඉන්නව කියල Chey 9 @USER 29 Apr 2019 පරණ දේවල් කවදාවත් පරණයි කියලා අයින් කරන්න / වීසි කරන්න එපා ! මොකද පසුකාලීනව පරණ දේවල් අළුත් දේවල් විදියට ඕන වෙන නිසා . . . .,[],NOT,[],,0
