post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1218064702216929280,ටෞඩු. අර බස් එකේ යනකොට ගෑණුංගෙ හැට්ටෙ අස්සට අත දාන්නෙ ගෑණිගෙ වලත්ත කමට කිව්ව එකා අද රෙද්ද අස්සට සරුපයෙක් දාගෙන නේද. හරි ආතල් යකෝ ඌ නම්.,ටෞඩු . අර බස් එකේ යනකොට ගෑණුංගෙ හැට්ටෙ අස්සට අත දාන්නෙ ගෑණිගෙ වලත්ත කමට කිව්ව එකා අද රෙද්ද අස්සට සරුපයෙක් දාගෙන නේද . හරි ආතල් යකෝ ඌ නම් .,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","ටෞඩු, වලත්ත, රෙද්ද",1
1049862699465740288,සමහරු කීනව ලකුණු 170ක් අරගෙනත් ශිෂ්‍යත්වෙ පාස් වෙන්න බෑලු. ප්‍රශ්නෙ විසදන එක හරිම ලේසියි. පේපර් එක අමාරු කරන්න.,සමහරු කීනව ලකුණු 170ක් අරගෙනත් ශිෂ්‍යත්වෙ පාස් වෙන්න බෑලු . ප්‍රශ්නෙ විසදන එක හරිම ලේසියි . පේපර් එක අමාරු කරන්න .,[],NOT,[],,0
1312994994811150337,"@USER  @USER අනිත් එක ලෝකයේ එක වගේ අල්ලක් තියෙන දෙන්නෙක් නෑ කියලා දැනගෙන තමයි මම හැමදෙයක්ම බැලන්ස් කරගෙන කතා කළේ. ඌට ඒක ගැන හිතන්න අමාරු නෑ. සමාජෙට යැපෙන්න එපා කියලා කියන්නේ ම ඒ ඒ අය ""මට අනුව හැදෙන්න"" කියලා කියන්න නෙමෙයිනේ. සමහර අය නං එහෙම කතා කරන්නේ නෑ.","@USER @USER අනිත් එක ලෝකයේ එක වගේ අල්ලක් තියෙන දෙන්නෙක් නෑ කියලා දැනගෙන තමයි මම හැමදෙයක්ම බැලන්ස් කරගෙන කතා කළේ . ඌට ඒක ගැන හිතන්න අමාරු නෑ . සමාජෙට යැපෙන්න එපා කියලා කියන්නේ ම ඒ ඒ අය "" මට අනුව හැදෙන්න "" කියලා කියන්න නෙමෙයිනේ . සමහර අය නං එහෙම කතා කරන්නේ නෑ .",[],NOT,[],,0
1383455672403054594,"අමුතුවෙන් හිතන්නත් දෙයක් මෙතන නැහැ... මේක තමයි මේ ඇමරිකානු ඩොලර් වලට, ලංකාවේ  ඉදිරිගමනට එරෙහිව වැඩ කරන මේ හැත්ත කරන්නේ #lka #SriLanka #Colombo #Srilankapolitics   @USER  @USER","අමුතුවෙන් හිතන්නත් දෙයක් මෙතන නැහැ . . . මේක තමයි මේ ඇමරිකානු ඩොලර් වලට , ලංකාවේ ඉදිරිගමනට එරෙහිව වැඩ කරන මේ හැත්ත කරන්නේ # lka # SriLanka # Colombo # Srilankapolitics @USER @USER","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",හැත්ත,1
1344311085185159171,සක්කිලි කූඹීටික ආයෙත් ලැප් එක අස්සට රිංගලා !,සක්කිලි කූඹීටික ආයෙත් ලැප් එක අස්සට රිංගලා !,"[1, 0, 0, 0, 0, 0, 0, 0]",OFF,"[1, 0, 0, 0, 0, 0, 0, 0]",සක්කිලි,1
1180625062610771968,අහක බලාගෙන යන්ඩ එපා යකෝ උදේ පාන්දර good morning කියාගෙන පලයන්,අහක බලාගෙන යන්ඩ එපා යකෝ උදේ පාන්දර good morning කියාගෙන පලයන්,[],NOT,[],,0
1244137139597524992,"@USER ගනන් ගන්ඩ එපා බන්, සමහර උන් දාලා තියෙන්නේ සහසික කැත විදියට, එ්ක බලලා, එ්වට දාන රිප්ලයි උඹට දාලා හරියන්නෑනෙ   අඩුම තරමේ සහරන් කැරිවේසිගෙ පුතා කරපු වැරද්ද අපි හරි ගසසන්න බලමු","@USER ගනන් ගන්ඩ එපා බන් , සමහර උන් දාලා තියෙන්නේ සහසික කැත විදියට , එ්ක බලලා , එ්වට දාන රිප්ලයි උඹට දාලා හරියන්නෑනෙ අඩුම තරමේ සහරන් කැරිවේසිගෙ පුතා කරපු වැරද්ද අපි හරි ගසසන්න බලමු","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","කැත, කැරිවේසිගෙ",1
1254175390660128770,@USER  බිජ්ජෝ මගේ රෙද්ද ගලවන්නනේද හැදුවේ. #සුකියාඑක්කපැලයක් එකේ. වෙන එකෙක්ගේ playlist එකක් හිංදා බේරුනා.,@USER බිජ්ජෝ මගේ රෙද්ද ගලවන්නනේද හැදුවේ . # සුකියාඑක්කපැලයක් එකේ. වෙන එකෙක්ගේ playlist එකක් හිංදා බේරුනා .,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","බිජ්ජෝ, රෙද්ද",1
1348914774151557121,"@USER සේනලා ඔක්කොම එකයි, සිරිසේන , නන්දසේන ..","@USER සේනලා ඔක්කොම එකයි , සිරිසේන , නන්දසේන . .",[],NOT,[],,0
1316572815907201024,"කොරෝනා රෝගීන් හඳුනාගෙන ඔවුන්ගේ ආශ්‍රිතයන් හොයාගෙන ඔක්කොම නිරෝධායනයට යොමු කරන්න පුලුවන් ""ශ්‍රී ලංකා පොලීසියට"" වල් ඌරෙක් වගේ සයිස් එකට ඉන්න රිෂාඩ් බදුර්දීන් හොයාගන්න බෑ කියන්නේ ?  නොදකින් ! විළි ලැජ්ජයි නේ පොලීසිය ගැන ? #lka","කොරෝනා රෝගීන් හඳුනාගෙන ඔවුන්ගේ ආශ්‍රිතයන් හොයාගෙන ඔක්කොම නිරෝධායනයට යොමු කරන්න පුලුවන් "" ශ්‍රී ලංකා පොලීසියට "" වල් ඌරෙක් වගේ සයිස් එකට ඉන්න රිෂාඩ් බදුර්දීන් හොයාගන්න බෑ කියන්නේ ? නොදකින් ! විළි ලැජ්ජයි නේ පොලීසිය ගැන ? # lka","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","වල්, ඌරෙක්",1
