post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
898164316708282369,@USER ොව් ඔය උපං කැත. නෑහ් අනේ.. මම කිව්වෙ මම සාමාන්‍යෙන් මේකප් කරන්නෑ කියලා.,@USER ොව් ඔය උපං කැත . නෑහ් අනේ . . මම කිව්වෙ මම සාමාන්‍යෙන් මේකප් කරන්නෑ කියලා .,[],NOT,[],,0
669892782450831361,@USER ඒකි තාම ඩාන්ස් කරනය ඇති බං  උඹෙන් මැසෙජ් එක ආපු සතුටට,@USER ඒකි තාම ඩාන්ස් කරනය ඇති බං උඹෙන් මැසෙජ් එක ආපු සතුටට,[],NOT,[],,0
1192271890355765248,@USER මං මේ කල්පනා කලේ බැද්දගේ කෑල්ල හලල ජා ජා බිංක්ස් වගේ නමක් දාගන්න. ඇමරිකන් ආණ්ඩුවෙං සලකය් නේද ?,@USER මං මේ කල්පනා කලේ බැද්දගේ කෑල්ල හලල ජා ජා බිංක්ස් වගේ නමක් දාගන්න . ඇමරිකන් ආණ්ඩුවෙං සලකය් නේද ?,[],NOT,[],,0
1240074354483851264,@USER යකෝ ප්‍රශ්න හතරෙ වෙනසක් නෑනෙ බොල,@USER යකෝ ප්‍රශ්න හතරෙ වෙනසක් නෑනෙ බොල,[],NOT,[],,0
1372112077729374211,@USER මුන් නම් මහ අමුම අමු කාලකණ්ණි සක්කිලි බයියෝ බන්. පොඩ්ඩක් නිකමට හිතලා බලපන් නන්දසේන ගෝඨාභය රාජපක්ෂට හරීන් නන්දසේන කිව්වා කියලා ස'ට අච්චර හිත රිදුනා නම් මේ පොඩි කෙල්ලට 69 ලක්ෂයක් එකතු වෙලා මේ කරන පහර දීමට කොච්චර හිත රිදෙන්න ඕනේද? මානුෂීය වශයෙන් බයියෝ ඉන්නේ සෘණ මට්ටමක.,@USER මුන් නම් මහ අමුම අමු කාලකණ්ණි සක්කිලි බයියෝ බන් . පොඩ්ඩක් නිකමට හිතලා බලපන් නන්දසේන ගෝඨාභය රාජපක්ෂට හරීන් නන්දසේන කිව්වා කියලා ස ' ට අච්චර හිත රිදුනා නම් මේ පොඩි කෙල්ලට 69 ලක්ෂයක් එකතු වෙලා මේ කරන පහර දීමට කොච්චර හිත රිදෙන්න ඕනේද ? මානුෂීය වශයෙන් බයියෝ ඉන්නේ සෘණ මට්ටමක .,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","අමුම, අමු, කාලකණ්ණි, සක්කිලි",1
1298334566126510080,අඩො අර #මලවැලී දැක්කෙ නෑ ගොඩ කාලෙකින් මැරිලද දන්නෑ,අඩො අර # මලවැලී දැක්කෙ නෑ ගොඩ කාලෙකින් මැරිලද දන්නෑ,[],NOT,[],,0
987354307208003584,"@USER මහත්මයෙක් නං , වැරදි කරල නැත්තං , හැංගෙන්නෙ මොන එහෙකටද?","@USER මහත්මයෙක් නං , වැරදි කරල නැත්තං , හැංගෙන්නෙ මොන එහෙකටද ?",[],NOT,[],,0
1356607470668566531,"මම කැත උනාට කමක්නෑ ,මගේ ක්‍රශ් එක හෑන්ඩ්සම් නේහ් ..","මම කැත උනාට කමක්නෑ , මගේ ක්‍රශ් එක හෑන්ඩ්සම් නේහ් . .",[],NOT,[],,0
1198730873165758465,@USER  @USER ඒක ඇත්ත.කරපු පව් වල හැටියට තාමත් නිරයේ දුක් විදිනවා ඇති. මිනිසුන් සාප කලේ දරුවන්ටත් එක්ක.එදා අපරාද කරපු බොහොම දෙනෙක් මිය ගියේ අඩු තරමින් බලන්න මලකුනවත් ඉතුරු නොවී.,@USER @USER ඒක ඇත්ත . කරපු පව් වල හැටියට තාමත් නිරයේ දුක් විදිනවා ඇති . මිනිසුන් සාප කලේ දරුවන්ටත් එක්ක . එදා අපරාද කරපු බොහොම දෙනෙක් මිය ගියේ අඩු තරමින් බලන්න මලකුනවත් ඉතුරු නොවී.,[],NOT,[],,0
838563923414638598,බලපන් මේ ගෑණි මේ පුංචි එකාට කවන්නෙ මොනවද කියල නොදකිං,බලපන් මේ ගෑණි මේ පුංචි එකාට කවන්නෙ මොනවද කියල නොදකිං,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",OFF,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","ගෑණි, නොදකිං",1
668448463198093313,පිට රටින් එන හැම විදේස නියෝජිතයෙක්ම ඉස්සෙල්ලාම යන්නේ උතුරේ ^_^  යකෝ වරෙන්කො සබරගමුවට රෙද්ද අපි වේලෙනවා -_-   #prayforsrilanka  :3,පිට රටින් එන හැම විදේස නියෝජිතයෙක්ම ඉස්සෙල්ලාම යන්නේ උතුරේ ^ _ ^ යකෝ වරෙන්කො සබරගමුවට රෙද්ද අපි වේලෙනවා - _ - # prayforsrilanka : 3,[],NOT,[],,0
1409835196715839501,@USER  ට ඔහොම අරින්න එපා සෑර්.. හැමදාම 69 බඩින්,@USER ට ඔහොම අරින්න එපා සෑර් . . හැමදාම 69 බඩින්,[],NOT,[],,0
601964669406842880,@USER @USER  @USER   පයිය යනු පැස මල්ල යන තේරුම පයියාගල ගම අසා නැද්ද? පකයා පයින් කපන බැරිඑකා පොන්නයෝය,@USER @USER @USER පයිය යනු පැස මල්ල යන තේරුම පයියාගල ගම අසා නැද්ද ? පකයා පයින් කපන බැරිඑකා පොන්නයෝය,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",OFF,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","පයිය, පකයා, පොන්නයෝය",1
1281907910520434688,@USER ටහුඩු... ඒක ෆට්ට.. ඔන්න තව ඉන්නවා සෙට් එකක් කොරෝනා,@USER ටහුඩු . . . ඒක ෆට්ට . . ඔන්න තව ඉන්නවා සෙට් එකක් කොරෝනා,[],NOT,[],,0
