post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1176118469957431298,මමනම් ඔය එකෙක්ටවත් චන්දෙ දෙන්නෙ නෑ. මට මගෙ චූටි ඇඟිල්ලෙ නියපොත්ත වටිනවා ඔය නාකි බඩ තඩි හැකර කටුමාරිස්ලට වඩා.   රට ගොඩගන්න ඔය එකෙක්ටවත් බෑ. අනික රට තීන්නෙ මගේ චූටි ඇඟිල්ලෙත් නෙවි. මගෙන් රටට ඕනි දේවල් ටික මම යුතුකමක් හැටියට කරනවා. හිතුනොත් ගිහින් චන්ද කොලේ බබෙක් ඇඳලා එනවා,මමනම් ඔය එකෙක්ටවත් චන්දෙ දෙන්නෙ නෑ . මට මගෙ චූටි ඇඟිල්ලෙ නියපොත්ත වටිනවා ඔය නාකි බඩ තඩි හැකර කටුමාරිස්ලට වඩා . රට ගොඩගන්න ඔය එකෙක්ටවත් බෑ . අනික රට තීන්නෙ මගේ චූටි ඇඟිල්ලෙත් නෙවි . මගෙන් රටට ඕනි දේවල් ටික මම යුතුකමක් හැටියට කරනවා . හිතුනොත් ගිහින් චන්ද කොලේ බබෙක් ඇඳලා එනවා,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","නාකි, බඩ, තඩි, හැකර, කටුමාරිස්ලට",1
629363017940140032,මේ ‘බල්ලා’ බැඳ දමනු… | ලංකා සයිබර් නිවුස් URL,මේ ‘ බල්ලා ’ බැඳ දමනු | ලංකා සයිබර් නිවුස් URL,[],NOT,[],,0
900032219938308096,@USER එහෙනම් මොන බම්බුවක්ද ඔතන කරන්න,@USER එහෙනම් මොන බම්බුවක්ද ඔතන කරන්න,"[0, 0, 0, 1, 0, 0]",OFF,"[0, 0, 0, 1, 0, 0]",බම්බුවක්ද,1
1128272903450058752,@USER නියම වැඩ...ඕකුන්ව තියන්න හොද නෑ.. ගවයෝ 14ක් ලේසි පහසු ගානක් ද මං අහන්නෙ.. අඩුම අවුරුද්දක්වත් හිරේ තියන්න ඕනෙ.. ලේසියෙන් අතරින්න එපා..,@USER නියම වැඩ . . . ඕකුන්ව තියන්න හොද නෑ . . ගවයෝ 14ක් ලේසි පහසු ගානක් ද මං අහන්නෙ . . අඩුම අවුරුද්දක්වත් හිරේ තියන්න ඕනෙ . . ලේසියෙන් අතරින්න එපා. .,[],NOT,[],,0
1384052444867416072,"* කෙල්ලන්ගේ පෝස්ට් වලට දෙපිට කැපෙන්න reply, සබ් ගැසීම හා ඒවා ශෙයා කිරීමට එන අම්මෝ ඒක ගැන්සිය  * ගෑනුන්ගේ ඇඟේ කෑලි වර්ණනා කරමින් ඒකි නම් හෙනම බඩුව කියා පොයිය ඇද බා ගැන්සියේ වීරයා වීම  *බ්‍රෑන්ඩඩ් ඇඳුම් පැළඳුම් ඇඳ ෆයිව් ස්ටාර් හෝටල් වලින් කා දමන ෆොටෝ සෙට් එක","* කෙල්ලන්ගේ පෝස්ට් වලට දෙපිට කැපෙන්න reply , සබ් ගැසීම හා ඒවා ශෙයා කිරීමට එන අම්මෝ ඒක ගැන්සිය * ගෑනුන්ගේ ඇඟේ කෑලි වර්ණනා කරමින් ඒකි නම් හෙනම බඩුව කියා පොයිය ඇද බා ගැන්සියේ වීරයා වීම * බ්‍රෑන්ඩඩ් ඇඳුම් පැළඳුම් ඇඳ ෆයිව් ස්ටාර් හෝටල් වලින් කා දමන ෆොටෝ සෙට් එක",[],NOT,[],,0
1197853580998299648,"@USER අන්න හරි. එයාට එහෙම කිව්වෙ නෑනෙ ඔයෙ ""තන්"" කතාව","@USER අන්න හරි . එයාට එහෙම කිව්වෙ නෑනෙ ඔයෙ "" තන් "" කතාව","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",තන්,1
1295612630371987457,@USER අහිංසක දරුවෙක් දූෂණය වුණාම මුහුණ ප්‍රසිද්ධ කරන ජඩ මාධ්‍ය මේවගෙ උන්ගෙ මූණූ සිරස්තල කරන්නේ නැත්තේ ඇයි?,@USER අහිංසක දරුවෙක් දූෂණය වුණාම මුහුණ ප්‍රසිද්ධ කරන ජඩ මාධ්‍ය මේවගෙ උන්ගෙ මූණූ සිරස්තල කරන්නේ නැත්තේ ඇයි ?,[],NOT,[],,0
1460532132539998210,@USER ආණ්ඩු බලය ලබා ගැනීම සඳහා බ්‍රිතාන්‍ය විපක්ෂය විසින් කළ කුමන්ත්‍රණයක්.. දැන් මහමොළකරු සොයමු,@USER ආණ්ඩු බලය ලබා ගැනීම සඳහා බ්‍රිතාන්‍ය විපක්ෂය විසින් කළ කුමන්ත්‍රණයක් . . දැන් මහමොළකරු සොයමු,[],NOT,[],,0
987528668049063936,@USER සබ් ගහන්නෙ ඒ අස්සෙ අයිසෙ දැනුවත් කරා...න්,@USER සබ් ගහන්නෙ ඒ අස්සෙ අයිසෙ දැනුවත් කරා . . . න්,[],NOT,[],,0
1072043629617733632,අඩො ආසයි Chamal Kanishka @USER  · 9 Dec 2018 අලි කොටි බියත් එක්ක සීතල හදපාන් ඇල්ල මුදුනේ ගත කරපු දවස් දෙක   #KalawanaMeetUp 2.0 #TweepsTravelDiaries #HandapanElla #Kalawana #Rakwana,අඩො ආසයි Chamal Kanishka @USER 9 Dec 2018 අලි කොටි බියත් එක්ක සීතල හදපාන් ඇල්ල මුදුනේ ගත කරපු දවස් දෙක # KalawanaMeetUp 2.0 # TweepsTravelDiaries # HandapanElla # Kalawana # Rakwana,[],NOT,[],,0
