post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
902503003009179648,නිදුකින් ඉනු මැන මට වඩාකල් මගෙ පණත් අරගෙන ඔයා... කිව්වෙ ඉස්සර  අනේ හුකේ... දවස ගානෙ විඳවපිය තෝ.... ඩෝං ඩෝං ඩෝං ... URL,නිදුකින් ඉනු මැන මට වඩාකල් මගෙ පණත් අරගෙන ඔයා . . . කිව්වෙ ඉස්සර අනේ හුකේ. . . දවස ගානෙ විඳවපිය තෝ . . . . ඩෝං ඩෝං ඩෝං . . . URL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","විඳවපිය, තෝ",1
745847770867699714,මම ට්‍රයි කරන කෑල්ල මගෙන්ම ඇවිල්ල කපල් සිම් තියේද ඇහුව කියපන්කො.... — drinking වහ,මම ට්‍රයි කරන කෑල්ල මගෙන්ම ඇවිල්ල කපල් සිම් තියේද ඇහුව කියපන්කො . . . . — drinking වහ,[],NOT,[],,0
585347992648986624,RT  @USER : යුවරාජ්ගේ පියා දෝනිට සාප කරයි URL  #srilanka #lka  @USER  @USER     @USER,RT @USER : යුවරාජ්ගේ පියා දෝනිට සාප කරයි URL # srilanka # lka @USER @USER @USER,[],NOT,[],,0
1120754827556823040,@USER අනෙඅම්මප.ආපු දවසේ ඉදන් වෙනසක් කරන එකමයි kale..,@USER අනෙඅම්මප . ආපු දවසේ ඉදන් වෙනසක් කරන එකමයි kale . .,[],NOT,[],,0
1217156229405052929,@USER නිකං බොද්දි බඩේ අමාරුවක් උනත් කොහෙන් ගියාද දන්නෑලු ඒකෙ රත් කරලා බිව්වොත් ඔයාවත් හොයාගන්ඩ බැරි වෙයි පිස්සු නැතුව රත් නොකර බොන්න ළමයෝ,@USER නිකං බොද්දි බඩේ අමාරුවක් උනත් කොහෙන් ගියාද දන්නෑලු ඒකෙ රත් කරලා බිව්වොත් ඔයාවත් හොයාගන්ඩ බැරි වෙයි පිස්සු නැතුව රත් නොකර බොන්න ළමයෝ,[],NOT,[],,0
1172186107326259206,"@USER එ් පොටෝ එකේ ඉන්න ගස් බැල්ලි ව දැක්කම අප්පිරියත් හිතෙනවා. සික් ,","@USER එ් පොටෝ එකේ ඉන්න ගස් බැල්ලි ව දැක්කම අප්පිරියත් හිතෙනවා . සික් ,","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",OFF,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","ගස්, බැල්ලි, අප්පිරියත්, සික්",1
855994005200396288,ඇත්ත විත්ති: මීතොටමුල්ල විනාශය: ඔස්‌තාර්ලාගේ රෙද්ද පල්ලෙන් බේරෙ... URL,ඇත්ත විත්ති : මීතොටමුල්ල විනාශය : ඔස්තාර්ලාගේ රෙද්ද පල්ලෙන් බේරෙ . . . URL,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]","රෙද්ද, පල්ලෙන්, බේරෙ",1
1427644456518434816,"මේ ආණ්ඩුවේ ඇමතිවරුන්ගේ ජනප්‍රියම වචනය තෝරන තරඟයක් තිබ්බොත් ෆිර්ස්ට් ප්ලේස් ගන්න වචනය  -  "" කාලකණ්ණි "" Senu_Kavi @USER  · 17 Aug 2021","මේ ආණ්ඩුවේ ඇමතිවරුන්ගේ ජනප්‍රියම වචනය තෝරන තරඟයක් තිබ්බොත් ෆිර්ස්ට් ප්ලේස් ගන්න වචනය - "" කාලකණ්ණි "" Senu_Kavi @USER 17 Aug 2021","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",කාලකණ්ණි,1
1338181211852840965,ඒකත් හරියට නිකං පුප ඉරාන පාඩම් කරපු උන් ⁣⁣ෆේල් පිස්සු කෙලපු උන් පාස් වගේ සින් එකක්   #LPLSemiFinals,ඒකත් හරියට නිකං පුප ඉරාන පාඩම් කරපු උන් ⁣⁣ෆේල් පිස්සු කෙලපු උන් පාස් වගේ සින් එකක් # LPLSemiFinals,[],NOT,[],,0
962705807862149120,@USER ඒකනම් ඇත්ත......මොනා උනත් දැන් මිනිස්සු මෝඩ නෑ එකපාරක් දෙපාරක් මට්ටු උනානේ....දැන් හොදට හිතල බලල තීරණ ගන්නෙ,@USER ඒකනම් ඇත්ත . . . . . . මොනා උනත් දැන් මිනිස්සු මෝඩ නෑ එකපාරක් දෙපාරක් මට්ටු උනානේ . . . . දැන් හොදට හිතල බලල තීරණ ගන්නෙ,[],NOT,[],,0
631842111973801984,@USER @USER  කට යකෝ! කට!!,@USER @USER කට යකෝ ! කට ! !,[],NOT,[],,0
1169971790933684224,"@USER ඒකෙත් හැටි බලමුකො, බිජ්ජ දන්නව ඉඩක් ලැබෙන වෙලාව","@USER ඒකෙත් හැටි බලමුකො , බිජ්ජ දන්නව ඉඩක් ලැබෙන වෙලාව","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",බිජ්ජ,1
1360109196922916865,හොඳ වෙලාවට මොලේ වැලමිටේ තියෙන්නේ. හදිසියෙවත් මොලේ පස්ස පැත්තේ තිබ්බානම් හෙල්මට් එක උඩ වාඩිවෙලා යන්න වෙන්නේ.,හොඳ වෙලාවට මොලේ වැලමිටේ තියෙන්නේ . හදිසියෙවත් මොලේ පස්ස පැත්තේ තිබ්බානම් හෙල්මට් එක උඩ වාඩිවෙලා යන්න වෙන්නේ .,[],NOT,[],,0
972690134738001920,ඈ මට පිලිතුරක් දුන්නෙ නෑ.ඊට කලින් ආයෙමත් අර සද්දන්ත මනුසයා ඇවිත් දේවාස්මිකාගේ කොන්ඩෙන් අල්ලන් ප්‍රශ්න කරන්න ගත්තා!  “බැල්ලි තෝ හිතුවෙ මං නොදන්නවයි කියලද. මං හැමදෙයක්ම දන්නවා හැම දෙයක්ම!මං නොහිටිච්ච කාලෙට තෝ කා එක්කද මුකුළු කරේ මේ සොල්දරේ ඉඳන්.කාටද හාදු දෙන්න ගියේ.පරට්ටි!,ඈ මට පිලිතුරක් දුන්නෙ නෑ . ඊට කලින් ආයෙමත් අර සද්දන්ත මනුසයා ඇවිත් දේවාස්මිකාගේ කොන්ඩෙන් අල්ලන් ප්‍රශ්න කරන්න ගත්තා ! “ බැල්ලි තෝ හිතුවෙ මං නොදන්නවයි කියලද . මං හැමදෙයක්ම දන්නවා හැම දෙයක්ම ! මං නොහිටිච්ච කාලෙට තෝ කා එක්කද මුකුළු කරේ මේ සොල්දරේ ඉඳන් . කාටද හාදු දෙන්න ගියේ . පරට්ටි !,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","බැල්ලි, තෝ, තෝ, පරට්ටි",1
659041347647774720,"@USER @USER  පට්ට, කියවලම බලහං","@USER @USER පට්ට , කියවලම බලහං",[],NOT,[],,0
718869595847720960,"60 පැනපු මේ නාකි මනුස්සයා රටට දෙන අාදර්ශය , මූ අැවිත් ඉන්ෙන මර්වින් වගේ අාතල් ෙදන්න. URL","60 පැනපු මේ නාකි මනුස්සයා රටට දෙන අාදර්ශය , මූ අැවිත් ඉන්ෙන මර්වින් වගේ අාතල් ෙදන්න . URL","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",නාකි,1
925165333907898368,අල්ලපු ගෙදර එකාගෙ ඔලුවට තඩි ගලකින් ගසා ඔලුව පැලීම #childhoodmemories,අල්ලපු ගෙදර එකාගෙ ඔලුවට තඩි ගලකින් ගසා ඔලුව පැලීම # childhoodmemories,[],NOT,[],,0
921374202711588864,@USER ඕකා කට අරින්නේ මේ ආණ්ඩුවට මොකක්හරි සක්කිලි වැඩක් කරගන්න අමාරු වෙනකොට තමයි.,@USER ඕකා කට අරින්නේ මේ ආණ්ඩුවට මොකක්හරි සක්කිලි වැඩක් කරගන්න අමාරු වෙනකොට තමයි .,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",සක්කිලි,1
1455839239006941185,@USER නටන්නට බැරි වුනාම පොළොව ඇදයි වගේ කතාවක් නේ ඕක ... ඉන්දියන් batters ලාට බෝල වැටෙන විදිහ තේරුම් ගන්න අමාරු වෙලා තියෙන්නේ ... හිත හදාගන්න ඔහොම හරි කියන්න වෙනවා #lka #Cricket,@USER නටන්නට බැරි වුනාම පොළොව ඇදයි වගේ කතාවක් නේ ඕක . . . ඉන්දියන් batters ලාට බෝල වැටෙන විදිහ තේරුම් ගන්න අමාරු වෙලා තියෙන්නේ . . . හිත හදාගන්න ඔහොම හරි කියන්න වෙනවා # lka # Cricket,[],NOT,[],,0
926020401481728001,මේ ගෑණි මොකක්ද ඇහැට දැම්මා දැන් මෙලෝ ගබුගල් පේන්නෑ. අකුරු ටයොප් කරන්න බෑ බොඑද වෙල පේන්නේ.,මේ ගෑණි මොකක්ද ඇහැට දැම්මා දැන් මෙලෝ ගබුගල් පේන්නෑ . අකුරු ටයොප් කරන්න බෑ බොඑද වෙල පේන්නේ .,[],NOT,[],,0
791590210198835201,යෝෂිතලගෙ බල්ලා පිරිසිදුයි ඌ හැමදාම ඉස්කෝලෙ එනවා යෝෂිතගෙ මල්ලි එකේ පන්තියේ මල්ලිට ඇරෙනකන් බල්ලත් එකේ. මල්ලි ගියාම ඌ යෝෂිතට ඇරෙනකන් බලා ඉන්නවා,යෝෂිතලගෙ බල්ලා පිරිසිදුයි ඌ හැමදාම ඉස්කෝලෙ එනවා යෝෂිතගෙ මල්ලි එකේ පන්තියේ මල්ලිට ඇරෙනකන් බල්ලත් එකේ. මල්ලි ගියාම ඌ යෝෂිතට ඇරෙනකන් බලා ඉන්නවා,[],NOT,[],,0
1156869263354761217,@USER  @USER රස්සාවනෙ බන්. අතනයි මෙතනයි බාගෙට පෙන්නන් පොටෝ දාගෙන reach ගන්නව. අපේ සෙවළ පැණියොත් ලෙවකාගෙන රොතු පිටින් ෆලෝ කරනව. ඊට පස්සෙ ඒ ගෑණි දාන හැම ලබ්බම සමාජගත වෙනව. පොරෝපාරක් නම් අනේ සැපයි කියාගෙන ඇඹල වාහෙලත් එව්වට එහෙයි එහෙයි කියන් පෙරනව.,@USER @USER රස්සාවනෙ බන් . අතනයි මෙතනයි බාගෙට පෙන්නන් පොටෝ දාගෙන reach ගන්නව. අපේ සෙවළ පැණියොත් ලෙවකාගෙන රොතු පිටින් ෆලෝ කරනව. ඊට පස්සෙ ඒ ගෑණි දාන හැම ලබ්බම සමාජගත වෙනව. පොරෝපාරක් නම් අනේ සැපයි කියාගෙන ඇඹල වාහෙලත් එව්වට එහෙයි එහෙයි කියන් පෙරනව.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","සෙවළ, පැණියොත්",1
1245184704644386819,@USER කරොත් හොද නැද්ද ....මේකේ බරපතළකම පෙන්වන්න ඕනා,@USER කරොත් හොද නැද්ද . . . . මේකේ බරපතළකම පෙන්වන්න ඕනා,[],NOT,[],,0
1476807879889854467,"""ඒ ගොනා වික්කා"" කියලා කොහොමද  ඉංග්‍රීසියෙන්  කියන්නේ   #askingforafriend",""" ඒ ගොනා වික්කා "" කියලා කොහොමද ඉංග්‍රීසියෙන් කියන්නේ # askingforafriend",[],NOT,[],,0
