post_id,text,tokens,rationales,label,rationales_list,hate_words,hate
1165005118829293569,@USER මැරෙන්න ඔින කන්ජිපාන පණපිටින්... ජීවත්වෙන්න ඕන  හමුදා නිලධාරියාගෙ පණ ගිහින්,@USER මැරෙන්න ඔින කන්ජිපාන පණපිටින් . . . ජීවත්වෙන්න ඕන හමුදා නිලධාරියාගෙ පණ ගිහින්,[],NOT,[],,0
1482919964478939136,@USER තෝ බලපන් තොගෙ අඩු වෙලාද කියල උලමා,@USER තෝ බලපන් තොගෙ අඩු වෙලාද කියල උලමා,"[0, 1, 0, 1, 0, 0, 0, 1]",OFF,"[0, 1, 0, 1, 0, 0, 0, 1]","තෝ, තොගෙ, උලමා",1
1155414754183094272,"@USER හොඳටෝම ඇති රට වෙනුවෙන් කැපවුනා, නහින දෙහින කාලේ පිනක් දහමක් කරගෙන ගෙදරට කැප වෙයං....රට විනාශ කරන පර හැත්ත..","@USER හොඳටෝම ඇති රට වෙනුවෙන් කැපවුනා , නහින දෙහින කාලේ පිනක් දහමක් කරගෙන ගෙදරට කැප වෙයං . . . . රට විනාශ කරන පර හැත්ත . .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",OFF,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","පර, හැත්ත",1
1070939893675618304,@USER අහු වෙයංකෝ තෝ පාරක්දි,@USER අහු වෙයංකෝ තෝ පාරක්දි,"[0, 0, 0, 1, 0]",OFF,"[0, 0, 0, 1, 0]",තෝ,1
725012325011345408,ජාතිවාදයට එරෙහිවීම ජාතිවාදය ලෙස දකින්නේ  අවජාතක පරයන් පමණී.........,ජාතිවාදයට එරෙහිවීම ජාතිවාදය ලෙස දකින්නේ අවජාතක පරයන් පමණී . . . . . . . . .,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","අවජාතක, පරයන්",1
1392865886113918976,ඔවුන් විශ්වාස කරන්නේ සුනඛයා වසර60ක් පමණ එහි සිට ඇත.කම්කරුවන්ට අනුව ඔවුන් විශ්වාස කරන්නේ බල්ලා යමක් පසුපස හඹාගොස් කඳ තුළ සිරවී ඇති බවයි.ඔහු ගසෙහි හිරවුන අතර කිසිවෙකු ඔහු ගසතුල සිටින බවක දුටුවේ නැත. පැන යාමට නොහැකි වූ ඔහු එම අහම්බ උගුලේ රැඳී සිටිමින් අවසානයේදී මිය ගියේය,ඔවුන් විශ්වාස කරන්නේ සුනඛයා වසර60ක් පමණ එහි සිට ඇත . කම්කරුවන්ට අනුව ඔවුන් විශ්වාස කරන්නේ බල්ලා යමක් පසුපස හඹාගොස් කඳ තුළ සිරවී ඇති බවයි.ඔහු ගසෙහි හිරවුන අතර කිසිවෙකු ඔහු ගසතුල සිටින බවක දුටුවේ නැත . පැන යාමට නොහැකි වූ ඔහු එම අහම්බ උගුලේ රැඳී සිටිමින් අවසානයේදී මිය ගියේය,[],NOT,[],,0
1251763783632130050,"දාර බඩුවලටත් අපි කිව්වනේ යකෝ ""ඔයා මගේ විතරයි"" කියලා  අහෝ කුණ්ඩවාල දෙයියනේ !!","දාර බඩුවලටත් අපි කිව්වනේ යකෝ "" ඔයා මගේ විතරයි "" කියලා අහෝ කුණ්ඩවාල දෙයියනේ ! !",[],NOT,[],,0
1128889549277368321,@USER ඇවිල්ලත් මොනවා කරන්නද මෙයා හිටියත් එකය් නැතත් එකය් නෑ,@USER ඇවිල්ලත් මොනවා කරන්නද මෙයා හිටියත් එකය් නැතත් එකය් නෑ,[],NOT,[],,0
857975856823775232,පට්ට රස්නයක් යකූ..ඉංජිනේරුවෙක් වෙලා විසදුමක් දෙනවා කියල කවුදෝ මන්ද කියල තිබ්බ..,පට්ට රස්නයක් යකූ . . ඉංජිනේරුවෙක් වෙලා විසදුමක් දෙනවා කියල කවුදෝ මන්ද කියල තිබ්බ . .,[],NOT,[],,0
1037295526180478977,මිනිස්සු වැටි වැටී හරි කොළඹ ආවේ මේ දේශද්‍රෝහී කාළකණ්නි පරගැති නිවට අවජාතක ආණ්ඩුවට විරෝධය පාන්න... තව ටිකකින් මහින්ද මහත්තයාම ඇවිත් විමල් වීරවංශ මැතිතුමා උපවාසයේ යෙදිලා ඉද්දී දුන්නා වගේ තමන්ගෙ අතින්ම මේ මනුස්සයාට වතුර එකක් දීලා නැගිට්ටුවාම බොලාට... URL,මිනිස්සු වැටි වැටී හරි කොළඹ ආවේ මේ දේශද්‍රෝහී කාළකණ්නි පරගැති නිවට අවජාතක ආණ්ඩුවට විරෝධය පාන්න . . . තව ටිකකින් මහින්ද මහත්තයාම ඇවිත් විමල් වීරවංශ මැතිතුමා උපවාසයේ යෙදිලා ඉද්දී දුන්නා වගේ තමන්ගෙ අතින්ම මේ මනුස්සයාට වතුර එකක් දීලා නැගිට්ටුවාම බොලාට . . . URL,[],NOT,[],,0
